,Mass,Radius,Temperature,Density,Luminosity,Hydrogen,Opacity,Convection,Pressure,Velocity
889,1.7696328894259637e+33,28839493842.354004,3985068.103434084,3.478297897567562,3.562780068058184e+33,0.732,4.118495970283975,0.0,1902776943748843.0,6.084051356955161e-15
890,1.7716234776030457e+33,28894440034.172836,3971084.7260220936,3.441081007444311,3.562781772229183e+33,0.732,4.124247335437268,0.0,1875812437674227.5,5.894375356669215e-15
891,1.773614065780128e+33,28949771211.430527,3957040.3117785584,3.4039756294827117,3.5627834230722236e+33,0.732,4.130056727196278,0.0,1849022847534366.8,5.70918597996671e-15
892,1.77560465395721e+33,29005493767.306244,3942933.7749172193,3.3669820523852927,3.562785021846239e+33,0.732,4.135926015109462,0.0,1822408134620800.8,5.528408823387987e-15
893,1.777595242134292e+33,29061614195.81675,3928764.007369771,3.3301005541015822,3.562786569797095e+33,0.732,4.141857149410768,0.0,1795968236796331.0,5.351969605769267e-15
894,1.7795858303113742e+33,29118139093.21747,3914529.8781229816,3.293331402114481,3.5627880681567685e+33,0.732,4.1478521651967,0.0,1769703069013601.0,5.179794228458282e-15
895,1.7815764184884562e+33,29175075159.42101,3900230.2325259494,3.256674853731637,3.562789518142598e+33,0.732,4.153913186841339,0.0,1743612523825922.0,5.011808831968417e-15
896,1.7835670066655382e+33,29232429583.201904,3885863.8302456173,3.2201312585289434,3.562790920915068e+33,0.732,4.16004249633573,0.0,1717696629375591.0,4.847943501652779e-15
897,1.7855575948426205e+33,29290210390.413746,3871429.288552027,3.1837011426296105,3.562792277549465e+33,0.732,4.166242602126156,0.0,1691955676699378.5,4.688134909020594e-15
898,1.7875481830197025e+33,29348423498.885178,3856925.5528395567,3.147384433210596,3.5627935893438094e+33,0.732,4.172515749559783,0.0,1666389026884504.2,4.532299062925257e-15
899,1.7895387711967845e+33,29407077015.537033,3842351.2088942872,3.1111815952334876,3.562794857361418e+33,0.732,4.178864644898163,0.0,1640996861372699.8,4.380371652153956e-15
900,1.7915293593738664e+33,29466179339.45043,3827704.784640817,3.0750931169866798,3.5627960826462405e+33,0.732,4.18529215450909,0.0,1615779385881298.5,4.232289259057749e-15
901,1.7935199475509487e+33,29525737418.967587,3812985.0300147124,3.039119074705014,3.562797266378106e+33,0.732,4.191800998711041,0.0,1590736168344154.8,4.087975210307832e-15
902,1.7955105357280307e+33,29585760113.73449,3798190.3755515763,3.0032599824460826,3.5627984095593963e+33,0.732,4.198394354400606,0.0,1565867434789171.2,3.947367877829229e-15
903,1.7975011239051127e+33,29646256096.971516,3783319.2680337764,2.9675162546882428,3.562799513216889e+33,0.732,4.2050754990108485,0.0,1541173247418781.0,3.810402543542494e-15
904,1.799491712082195e+33,29707233133.675705,3768370.287467692,2.931888042409462,3.562800578448648e+33,0.7319999999999999,4.211847672088924,0.0,1516653260945946.2,3.677006848827195e-15
905,1.801482300259277e+33,29768700431.977608,3753341.765426756,2.89637579942063,3.5628016062341355e+33,0.732,4.218714528202062,0.0,1492307576882764.5,3.547118401882276e-15
906,1.803472888436359e+33,29830667364.537266,3738231.989847687,2.8609799659626636,3.5628025975449016e+33,0.732,4.225679915693711,0.0,1468136263056547.0,3.4206746370092827e-15
907,1.8054634766134412e+33,29893143522.885605,3723039.195256614,2.8257009807198306,3.562803553340007e+33,0.732,4.232747897422834,0.0,1444139371857934.0,3.2976132315211023e-15
908,1.8074540647905232e+33,29956138460.84605,3707761.6027656165,2.790539223323952,3.562804474582261e+33,0.732,4.239922712647061,0.0,1420316853956314.2,3.177870523831408e-15
909,1.8094446529676052e+33,30019662215.346603,3692397.3341145394,2.755495131617387,3.5628053622027825e+33,0.7320000000000001,4.2472088941934825,0.0,1396668733297854.0,3.061384904899003e-15
